"","Keyword ID","Date","Keyword","Headline","Line 1","Line 2","Impressions","Clicks","Avg_CPC","Cost","Position","actioncount","revenue","Competition","Volume","CTR","Conversion","Headline_KW_Words","Headline_KW_Count","KeywordinHeadline","KeywordinBody"
"282",1600,2007-01-02,"Three 6 Mafia Ringtones","Three 6 Mafia Tones","Poppin My Collar, Stay Fly & More.","Tones to Your Phone in 30 Seconds!",20,2,0.44,0.88,1.18333333333333,0,0,0,0,0.1,0,"Three,6,Mafia,A,tone,tones",6,0.75,0
"283",1683,2007-01-02,"Carrie Underwood Ringtones","Carrie Underwood Tones","Jesus, Take The Wheel & Many More.","Tones to Your Phone in 30 Seconds!",55,5,0.794,3.97,1.6,0,0,0,1,0.0909090909090909,0,"Carrie,Underwood,A,tone,tones",5,0.666666666666667,0
"284",1689,2007-01-02,"def leppard ringtones","Def Leppard Ringtones","Pour Some Sugar On Me and Many More","Tones to Your Phone in 30 Seconds!",9,3,0.823333333333333,2.47,1,0,0,2,0,0.333333333333333,0,"ringtones,Ringtones,def,leppard,A,ringtone,ring,tone,tones",9,1,0
"285",1980,2007-01-02,"System Of A Down Ringtones","System Of A Down Tones","Hypnotize, Chop Suey, Aerials, More","Tones to Your Phone in 30 Seconds!",6,0,0,0,1,0,0,2,0,0,0,"System,Of,A,Down,tone,tones",6,0.8,0
"286",2324,2007-01-02,"theme song ringtone","TV Theme Ringtones","Get {KeyWord: Your Favorite TV Ringtones}","Tones to Your Phone in 30 Seconds!",143,16,0.69625,11.14,1.96666666666667,1,14.6,0,1,0.111888111888112,0.0625,"ringtones,Ringtones,theme,ringtone,the,ring,tone,tones,tv",9,0.333333333333333,0
"287",2627,2007-01-02,"hawaiian music ringtones","{KeyWord: Complimentary Ringtones}","The Deal Everybody is Talking About","Complimentary Ringtones at Da Bomb!",3,0,0,0,3.5,0,0,0,0,0,0,"ringtones,Ringtones,A,ringtone,ring,tone,tones",7,0,0
"288",3039,2007-01-02,"ringtones panic at the disco","Panic! Ringtones","I Write Sins Not Tragedies Ringtone","Tones to Your Phone in 30 Seconds",26,6,0.571666666666667,3.43,1.1,0,0,0,1,0.230769230769231,0,"ringtones,Ringtones,A,ringtone,panic,ring,tone,tones",8,0.2,0
"289",3360,2007-01-02,"ringtones cascada","Get Cascada Ringtones","Get Everytime We Touch Ring Tone","Tones in 30 Seconds - It's Da Bomb!",13,1,0.79,0.79,3.96666666666667,0,0,0,0,0.0769230769230769,0,"ringtones,Ringtones,A,ringtone,cascada,ring,tone,tones",8,1,0
"290",8288,2007-01-02,"Kid Rock Ringtones","Get Kid Rock Ringtones","Picture, Cowboy, Bawitdaba & More.","Tones in 30 Seconds - It's Da Bomb!",5,0,0,0,1,0,0,1,0,0,0,"ringtones,Ringtones,ringtone,Kid,Rock,ring,tone,tones",8,1,0
"291",9409,2007-01-02,"Gospel Ringtones","{KeyWord: Inspirational Ringtones}","The Newest Christian Ringtone Club","Tones to Your Phone in 30 Seconds!",40,4,0.9,3.6,2.45714285714286,0,0,3,2,0.1,0,"ringtones,Ringtones,A,ringtone,at,ring,tone,tones",8,0,0
"292",9708,2007-01-02,"mosquito ring tone","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",227,14,0.802142857142857,11.23,4.31666666666667,0,0,0,2,0.0616740088105727,0,"A,ringtone,mosquito,ring,tone",5,0.333333333333333,0
"293",9710,2007-01-02,"mosquito ringer","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Ultrasonic Mosquito Ringer Is Hot!",41,3,0.766666666666667,2.3,1.08333333333333,0,0,0,1,0.0731707317073171,0,"A,ringtone,mosquito,ring,tone",5,0.5,0
"294",9722,2007-01-02,"ultrasonic ringtone","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Tones to Your Phone in 30 Seconds!",16,2,0.61,1.22,1.05,0,0,0,1,0.125,0,"A,ringtone,mosquito,ring,tone",5,0.5,0
"295",9724,2007-01-02,"ringtones adults can't hear","Mosquito Ringtone","Yeah, the one the adults can't hear","The one you are looking for.",2,0,0,0,1,0,0,0,0,0,0,"ringtone,mosquito,ring,tone",4,0,0.75
"296",9728,2007-01-02,"ringtone adults can't hear","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Tones in 30 Seconds - It's Da Bomb!",29,1,0.3,0.3,1,1,14.6,0,0,0.0344827586206897,1,"A,ringtone,mosquito,ring,tone",5,0.25,0.75
"297",9756,2007-01-02,"family guy ringtones","Get Family Guy Ringtones","Your Favorite Family Guy Ringtones","Tones to Your Phone in 30 Seconds!",98,15,0.422666666666667,6.34,1.65555555555556,0,0,0,2,0.153061224489796,0,"ringtones,Ringtones,A,ringtone,ring,tone,family,guy,tones",9,1,1
"298",9788,2007-01-02,"ctu ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",154,29,0.737586206896552,21.39,1.28181818181818,2,23.7,4,2,0.188311688311688,0.0689655172413793,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"299",9789,2007-01-02,"24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",13,3,0.676666666666667,2.03,1.475,0,0,4,2,0.230769230769231,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"300",9792,2007-01-02,"24 ring tones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",76,19,0.57421052631579,10.91,1.02,0,0,3,1,0.25,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"301",9798,2007-01-02,"24 ringer","Complimentary 24 Tones","24 Theme, CTU Office Phone and More","Tones in 30 Seconds - It's Da Bomb!",10,2,0.75,1.5,1.56666666666667,1,14.6,0,1,0.2,0.5,"A,tone,24,tones",4,0.5,0.5
"302",9800,2007-01-02,"ctu ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",12,5,0.712,3.56,1.25,0,0,0,0,0.416666666666667,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"303",9801,2007-01-02,"24 ringers","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",8,5,0.784,3.92,1.93333333333333,0,0,0,0,0.625,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"304",9802,2007-01-02,"fox 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",27,1,0.88,0.88,3.08888888888889,0,0,0,0,0.037037037037037,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"305",9807,2007-01-02,"ctu ringtone for","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",10,1,0.75,0.75,2.54,0,0,0,0,0.1,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"306",9809,2007-01-02,"fox 24 ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",8,2,0.795,1.59,1.08333333333333,1,13.7,0,0,0.25,0.5,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"307",9810,2007-01-02,"24 theme ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",20,4,0.7425,2.97,1.65,0,0,0,1,0.2,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"308",9814,2007-01-02,"24 phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",36,8,0.63,5.04,1.05,0,0,0,1,0.222222222222222,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"309",9815,2007-01-02,"24 tv show ringtone","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",8,0,0,0,2,0,0,0,0,0,0,"A,tone,24,tones",4,0.25,0
"310",9823,2007-01-02,"ringtones from 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",18,5,0.608,3.04,1.2,1,13.7,0,0,0.277777777777778,0.2,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"311",9825,2007-01-02,"ringtones ctu","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",113,16,0.5775,9.24,1.26,0,0,2,1,0.141592920353982,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.5
"312",9826,2007-01-02,"download 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",14,3,0.763333333333333,2.29,1.175,0,0,0,1,0.214285714285714,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"313",9829,2007-01-02,"ctu phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",35,3,0.623333333333333,1.87,1.2,0,0,0,1,0.0857142857142857,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"314",9833,2007-01-02,"24 tv show ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",25,4,0.655,2.62,1.02,0,0,0,2,0.16,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"315",9838,2007-01-02,"ringtones for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",7,4,0.7775,3.11,4.3,0,0,0,0,0.571428571428571,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"316",9839,2007-01-02,"ringtones 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",476,62,0.645967741935484,40.05,1.9,3,42,2,2,0.130252100840336,0.0483870967741935,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0
"317",9848,2007-01-02,"24 ringtone verizon","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",19,5,0.816,4.08,2.325,0,0,0,0,0.263157894736842,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"318",9850,2007-01-02,"ringtone for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",13,6,0.766666666666667,4.6,2.06,0,0,0,0,0.461538461538462,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"319",9853,2007-01-02,"24 telephone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",3,2,0.69,1.38,2,0,0,0,0,0.666666666666667,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"320",9860,2007-01-02,"24 ctu ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",56,8,0.715,5.72,1.3,0,0,0,1,0.142857142857143,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.333333333333333
"321",1591,2007-01-03,"buckcherry ringtones","Get Buckcherry Ringtones","Get Buckcherry Ring Tones","Tones to Your Phone in 30 Seconds!",32,3,0.726666666666667,2.18,1.2,1,14.6,0,1,0.09375,0.333333333333333,"buckcherry,ringtones,Ringtones,ringtone,ring,tone,tones",7,1,0.5
"322",1600,2007-01-03,"Three 6 Mafia Ringtones","Three 6 Mafia Tones","Poppin My Collar, Stay Fly & More.","Tones to Your Phone in 30 Seconds!",15,1,0.88,0.88,1.16,0,0,0,0,0.0666666666666667,0,"Three,6,Mafia,A,tone,tones",6,0.75,0
"323",1683,2007-01-03,"Carrie Underwood Ringtones","Carrie Underwood Tones","Jesus, Take The Wheel & Many More.","Tones to Your Phone in 30 Seconds!",43,4,0.8575,3.43,1.55,0,0,0,1,0.0930232558139535,0,"Carrie,Underwood,A,tone,tones",5,0.666666666666667,0
"324",1689,2007-01-03,"def leppard ringtones","Def Leppard Ringtones","Pour Some Sugar On Me and Many More","Tones to Your Phone in 30 Seconds!",4,1,0.8575,0.8575,1.5,1,10,2,0,0.25,1,"ringtones,Ringtones,def,leppard,A,ringtone,ring,tone,tones",9,1,0
"325",1980,2007-01-03,"System Of A Down Ringtones","System Of A Down Tones","Hypnotize, Chop Suey, Aerials, More","Tones to Your Phone in 30 Seconds!",4,1,0.82,0.82,1.5,0,0,2,0,0.25,0,"System,Of,A,Down,tone,tones",6,0.8,0
"326",2324,2007-01-03,"theme song ringtone","TV Theme Ringtones","Get {KeyWord: Your Favorite TV Ringtones}","Tones to Your Phone in 30 Seconds!",139,12,0.700833333333333,8.41,2.37777777777778,0,0,0,1,0.0863309352517986,0,"ringtones,Ringtones,theme,ringtone,the,ring,tone,tones,tv",9,0.333333333333333,0
"327",2627,2007-01-03,"hawaiian music ringtones","{KeyWord: Complimentary Ringtones}","The Deal Everybody is Talking About","Tones to Your Phone in 30 Seconds!",28,1,0.7,0.7,1.8,0,0,0,0,0.0357142857142857,0,"ringtones,Ringtones,A,ringtone,ring,tone,tones",7,0,0
"328",3039,2007-01-03,"ringtones panic at the disco","Panic! Ringtones","I Write Sins Not Tragedies Ringtone","Tones to Your Phone in 30 Seconds",8,2,0.545,1.09,1.16666666666667,1,14.7,0,1,0.25,0.5,"ringtones,Ringtones,A,ringtone,panic,ring,tone,tones",8,0.2,0
"329",3360,2007-01-03,"ringtones cascada","Get Cascada Ringtones","Get Everytime We Touch Ring Tone","Tones in 30 Seconds - It's Da Bomb!",27,3,0.756666666666667,2.27,2.66666666666667,0,0,0,0,0.111111111111111,0,"ringtones,Ringtones,A,ringtone,cascada,ring,tone,tones",8,1,0
"330",8288,2007-01-03,"Kid Rock Ringtones","Get Kid Rock Ring Tones","Picture, Cowboy, Bawitdaba & More.","Complimentary Ringtones at Da Bomb!",2,1,0.72,0.72,1,1,14.6,1,0,0.5,1,"Kid,Rock,ring,tone,tones",5,0.666666666666667,0
"331",9409,2007-01-03,"Gospel Ringtones","{KeyWord: Inspirational Ringtones}","The Newest Christian Ringtone Club","Tones to Your Phone in 30 Seconds!",12,0,0,0,3.7,0,0,3,2,0,0,"ringtones,Ringtones,A,ringtone,at,ring,tone,tones",8,0,0
"332",9708,2007-01-03,"mosquito ring tone","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Works with all carriers. Get it Now",211,18,0.822777777777778,14.81,4.98461538461538,0,0,0,2,0.0853080568720379,0,"A,ringtone,mosquito,ring,tone",5,0.333333333333333,0
"333",9710,2007-01-03,"mosquito ringer","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Tones in 30 Seconds - It's Da Bomb!",15,3,0.763333333333333,2.29,1.85,0,0,0,1,0.2,0,"A,ringtone,mosquito,ring,tone",5,0.5,0
"334",9722,2007-01-03,"ultrasonic ringtone","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Works with all carriers. Get it Now",29,1,0.72,0.72,1.25,0,0,0,1,0.0344827586206897,0,"A,ringtone,mosquito,ring,tone",5,0.5,0
"335",9724,2007-01-03,"ringtones adults can't hear","Mosquito Ringtone","Yeah, the one the adults can't hear","The one you are looking for.",14,2,0.415,0.83,1,0,0,0,0,0.142857142857143,0,"ringtone,mosquito,ring,tone",4,0,0.75
"336",9728,2007-01-03,"ringtone adults can't hear","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Ultrasonic Mosquito Ringer Is Hot!",18,4,0.355,1.42,1,0,0,0,0,0.222222222222222,0,"A,ringtone,mosquito,ring,tone",5,0.25,0.75
"337",9756,2007-01-03,"family guy ringtones","Get Family Guy Ringtones","Your Favorite Family Guy Ringtones","Tones to Your Phone in 30 Seconds!",67,6,0.383333333333333,2.3,2.06666666666667,1,14.6,0,2,0.0895522388059701,0.166666666666667,"ringtones,Ringtones,A,ringtone,ring,tone,family,guy,tones",9,1,1
"338",9788,2007-01-03,"ctu ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",182,28,0.676785714285714,18.95,1.37272727272727,1,13.7,4,2,0.153846153846154,0.0357142857142857,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"339",9789,2007-01-03,"24 ringtone","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",48,1,0.64,0.64,1.16666666666667,0,0,4,2,0.0208333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"340",9792,2007-01-03,"24 ring tones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",45,11,0.616363636363636,6.78,1.0625,2,23.7,3,1,0.244444444444444,0.181818181818182,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"341",9798,2007-01-03,"24 ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",10,4,0.745,2.98,1.475,0,0,0,1,0.4,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"342",9800,2007-01-03,"ctu ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",69,1,0.77,0.77,1.03333333333333,0,0,0,0,0.0144927536231884,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"343",9801,2007-01-03,"24 ringers","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",4,0,0,0,1.16666666666667,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"344",9802,2007-01-03,"fox 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",7,2,0.84,1.68,2.33333333333333,1,14.6,0,0,0.285714285714286,0.5,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"345",9807,2007-01-03,"ctu ringtone for","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",7,0,0,0,2.575,0,0,0,0,0,0,"A,tone,24,tones",4,0,0.333333333333333
"346",9809,2007-01-03,"fox 24 ringtones","Get 24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones to Your Phone in 30 Seconds!",10,1,0.69,0.69,1.53333333333333,0,0,0,0,0.1,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0.333333333333333
"347",9810,2007-01-03,"24 theme ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",13,3,0.81,2.43,1.96,0,0,0,1,0.230769230769231,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"348",9814,2007-01-03,"24 phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",55,6,0.625,3.75,1.16666666666667,0,0,0,1,0.109090909090909,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"349",9815,2007-01-03,"24 tv show ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",22,2,0.63,1.26,1.85714285714286,0,0,0,0,0.0909090909090909,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.25,0
"350",9823,2007-01-03,"ringtones from 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",17,4,0.5975,2.39,1,1,14.6,0,0,0.235294117647059,0.25,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"351",9825,2007-01-03,"ringtones ctu","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",25,6,0.571666666666667,3.43,1.4,0,0,2,1,0.24,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.5
"352",9826,2007-01-03,"download 24 ringtone","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",7,1,0.76,0.76,2,0,0,0,1,0.142857142857143,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"353",9829,2007-01-03,"ctu phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",25,4,0.6775,2.71,1.06,0,0,0,1,0.16,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"354",9833,2007-01-03,"24 tv show ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",11,2,0.735,1.47,1.825,0,0,0,2,0.181818181818182,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"355",9838,2007-01-03,"ringtones for 24","Get 24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones to Your Phone in 30 Seconds!",4,0,0,0,3.33333333333333,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0.333333333333333
"356",9839,2007-01-03,"ringtones 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",404,54,0.637222222222222,34.41,2.2,2,28.3,2,2,0.133663366336634,0.037037037037037,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0
"357",9848,2007-01-03,"24 ringtone verizon","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",11,0,0,0,2.66,0,0,0,0,0,0,"A,tone,24,tones",4,0.333333333333333,0
"358",9850,2007-01-03,"ringtone for 24","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",6,3,0.686666666666667,2.06,3.33333333333333,0,0,0,0,0.5,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"359",9853,2007-01-03,"24 telephone ringtone","24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones in 30 Seconds - It's Da Bomb!",3,1,0.87,0.87,1.25,0,0,0,0,0.333333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"360",9860,2007-01-03,"24 ctu ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",47,7,0.677142857142857,4.74,1.43,0,0,0,1,0.148936170212766,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.333333333333333
"361",1591,2007-01-04,"buckcherry ringtones","Get Buckcherry Ringtones","Get Buckcherry Ring Tones Now","Tones to Your Phone in 30 Seconds!",34,3,0.67,2.01,1.15,0,0,0,1,0.0882352941176471,0,"buckcherry,ringtones,Ringtones,ringtone,ring,tone,tones",7,1,0.5
"362",1600,2007-01-04,"Three 6 Mafia Ringtones","Three 6 Mafia Tones","Poppin My Collar, Stay Fly & More.","Tones to Your Phone in 30 Seconds!",19,3,0.856666666666667,2.57,1.4,1,14.6,0,0,0.157894736842105,0.333333333333333,"Three,6,Mafia,A,tone,tones",6,0.75,0
"363",1683,2007-01-04,"Carrie Underwood Ringtones","Carrie Underwood Tones","Jesus, Take The Wheel & Many More.","Tones to Your Phone in 30 Seconds!",16,2,0.825,1.65,1.85,0,0,0,1,0.125,0,"Carrie,Underwood,A,tone,tones",5,0.666666666666667,0
