Keyword ID,Date,Keyword,Keyword_ringtone,Keyword_WordCount,Headline,Headline_WordCount,Headline_Number,Headline_Readability,Line 1,Line 1_Time,Line1_WordCount,Line 2,Line 2_Action,Line2_WordCount,Line_2_Time,Impressions,Clicks,Clicks_b, Avg_CPC , Cost ,Position,actioncount,actioncount_b,revenue,Competition,Volume,KeywordinHeadline,KeywordinBody,CTR,Conversion,Headline_Specific,Profit,Profitability
2324,1/7/2007,theme song ringtone,0,3,TV Theme Ringtones,3,0,0,Get {KeyWord: Your Favorite TV Ringtones},0,6,Tones to Your Phone in 30 Seconds!,0,7,0,181,17,1,0.74,12.52,2.33,0,0,0,0,1,0.333333333,0,0.093922652,0,0,-12.52,0
2627,1/7/2007,hawaiian music ringtones,1,3,{KeyWord: Complimentary Ringtones},3,0,0,The Deal Everybody is Talking About,0,6,Tones to Your Phone in 30 Seconds!,0,7,0,10,2,1,0.64,1.27,1.25,0,0,0,0,0,0,0,0.2,0,0,-1.27,0
3039,1/7/2007,ringtones panic at the disco,1,5,Panic! Ringtones,2,0,0,I Write Sins Not Tragedies Ringtone,0,6,Tones to Your Phone in 30 Seconds,0,7,0,36,3,1,0.58,1.74,1,1,1,13.85,0,1,0.2,0,0.083333333,0.333333333,0,12.11,1
3360,1/7/2007,ringtones cascada,1,2,Get Cascada Ringtones,3,0,1,Get Everytime We Touch Ring Tone,0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,16,0,0,0,0,3.47,0,0,0,0,0,1,0,0,,0,0,0
8288,1/7/2007,Kid Rock Ringtones,1,3,Get Kid Rock Ringtones,4,0,0,"Picture, Cowboy, Bawitdaba & More.",0,5,Tones in 30 Seconds - It's Da Bomb!,0,8,0,2,1,1,0.72,0.72,1,0,0,0,1,0,1,0,0.5,0,1,-0.72,0
9409,1/7/2007,Gospel Ringtones,1,2,{KeyWord: Inspirational Ringtones},3,0,0,The Newest Christian Ringtone Club,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,116,18,1,0.86,15.56,2.55,0,0,0,3,2,0,0,0.155172414,0,0,-15.56,0
9708,1/7/2007,mosquito ring tone,0,3,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,180,15,1,0.86,12.9,4.32,0,0,0,0,2,0.333333333,0,0.083333333,0,1,-12.9,0
9710,1/7/2007,mosquito ringer,0,2,Mosquito Ringtone,2,0,0,"Yeah, the one the adults can't hear",0,7,The one you are looking for.,0,6,0,15,2,1,0.69,1.37,1,0,0,0,0,1,0.5,0,0.133333333,0,1,-1.37,0
9722,1/7/2007,ultrasonic ringtone,0,2,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,22,2,1,0.7,1.4,1,1,1,14.6,0,1,0.5,0,0.090909091,0.5,1,13.2,1
9724,1/7/2007,ringtones adults can't hear,1,4,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,21,3,1,0.49,1.46,1,0,0,0,0,0,0,0,0.142857143,0,1,-1.46,0
9728,1/7/2007,ringtone adults can't hear,0,4,Mosquito Ringtone,2,0,0,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,18,2,1,0.66,1.31,1.05,0,0,0,0,0,0.25,0.75,0.111111111,0,1,-1.31,0
9756,1/7/2007,family guy ringtones,1,3,Get Family Guy Ringtones,4,0,0,Your Favorite Family Guy Ringtones,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,63,16,1,0.47,7.46,1.04,0,0,0,0,2,1,1,0.253968254,0,1,-7.46,0
9788,1/7/2007,ctu ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,190,23,1,0.73,16.83,1.29,2,1,28.3,4,2,0.5,0.5,0.121052632,0.086956522,0,11.47,1
9789,1/7/2007,24 ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,56,9,1,0.59,5.34,1.65,0,0,0,4,2,0.5,0,0.160714286,0,0,-5.34,0
9792,1/7/2007,24 ring tones,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,60,17,1,0.55,9.35,1.11,1,1,14.6,3,1,0.333333333,0,0.283333333,0.058823529,0,5.25,1
9798,1/7/2007,24 ringer,0,2,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,7,3,1,0.61,1.82,1.67,0,0,0,0,1,0.5,0,0.428571429,0,0,-1.82,0
9800,1/7/2007,ctu ringer,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,20,0,0,0,0,1.44,0,0,0,0,0,0.5,0.5,0,,0,0,0
9801,1/7/2007,24 ringers,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,11,1,1,0.74,0.74,2.4,0,0,0,0,0,0.5,0,0.090909091,0,0,-0.74,0
9802,1/7/2007,fox 24 ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,14,1,1,0.86,0.86,2.4,0,0,0,0,0,0.333333333,0,0.071428571,0,0,-0.86,0
9807,1/7/2007,ctu ringtone for,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,5,1,1,0.87,0.87,3.5,1,1,14.6,0,0,0.333333333,0.333333333,0.2,1,0,13.73,1
9809,1/7/2007,fox 24 ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,11,2,1,0.65,1.29,1.5,1,1,14.6,0,0,0.666666667,0,0.181818182,0.5,0,13.31,1
9810,1/7/2007,24 theme ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,7,1,1,0.79,0.79,2.05,0,0,0,0,1,0.333333333,0,0.142857143,0,0,-0.79,0
9814,1/7/2007,24 phone ringtone,0,3,Complimentary 24 Tones,3,1,0,"Theme, CTU Desk Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,26,6,1,0.62,3.73,1.1,1,1,14.6,0,1,0.333333333,0,0.230769231,0.166666667,0,10.87,1
9815,1/7/2007,24 tv show ringtone,0,4,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,5,0,0,0,0,2,0,0,0,0,0,0.25,0,0,,0,0,0
9823,1/7/2007,ringtones from 24,1,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,4,1,1,0.62,0.62,1,0,0,0,0,0,0.666666667,0,0.25,0,0,-0.62,0
9825,1/7/2007,ringtones ctu,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,69,14,1,0.62,8.65,1.19,1,1,13.7,2,1,1,0.5,0.202898551,0.071428571,0,5.05,1
9826,1/7/2007,download 24 ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,7,1,1,0.8,0.8,1.25,0,0,0,0,1,0.333333333,0,0.142857143,0,0,-0.8,0
9829,1/7/2007,ctu phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,16,1,1,0.76,0.76,1.71,0,0,0,0,1,0.333333333,0.333333333,0.0625,0,0,-0.76,0
9833,1/7/2007,24 tv show ringtones,1,4,24 CTU Ringtones,3,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,8,3,1,0.71,2.12,1.1,0,0,0,0,2,0.5,0.25,0.375,0,0,-2.12,0
9838,1/7/2007,ringtones for 24,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,17,3,1,0.75,2.25,5.72,0,0,0,0,0,0.666666667,0,0.176470588,0,0,-2.25,0
9839,1/7/2007,ringtones 24,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,414,67,1,0.67,44.85,2,6,1,81.2,2,2,1,0,0.161835749,0.089552239,0,36.35,1
9848,1/7/2007,24 ringtone verizon,0,3,Get 24 CTU Ringtones,4,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,9,4,1,0.86,3.44,1.98,0,0,0,0,0,0.333333333,0.333333333,0.444444444,0,0,-3.44,0
9850,1/7/2007,ringtone for 24,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,5,1,1,0.83,0.83,2.57,0,0,0,0,0,0.333333333,0,0.2,0,0,-0.83,0
9853,1/7/2007,24 telephone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,5,2,1,0.7,1.39,2.43,1,1,13.7,0,0,0.333333333,0,0.4,0.5,0,12.31,1
9860,1/7/2007,24 ctu ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,48,7,1,0.75,5.22,1.35,0,0,0,0,1,1,0.333333333,0.145833333,0,0,-5.22,0
1591,1/8/2007,buckcherry ringtones,1,2,Get Buckcherry Ringtones,3,0,1,{Keyword: Ring Tones},0,3,Tones to Your Phone in 30 Seconds!,0,7,0,4,0,0,0,0,1.5,0,0,0,0,1,1,0,0,,0,0,0
1600,1/8/2007,Three 6 Mafia Ringtones,1,4,Three 6 Mafia Tones,4,1,0,"Poppin My Collar, Stay Fly & More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,30,3,1,0.8,2.4,1.33,0,0,0,0,0,0.75,0,0.1,0,1,-2.4,0
1683,1/8/2007,Carrie Underwood Ringtones,1,3,Carrie Underwood Tones,3,0,1,"Jesus, Take The Wheel & Many More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,30,2,1,0.78,1.56,2.3,0,0,0,0,1,0.666666667,0,0.066666667,0,1,-1.56,0
1689,1/8/2007,def leppard ringtones,1,3,Def Leppard Ringtones,3,0,1,Pour Some Sugar On Me and Many More,0,8,Tones to Your Phone in 30 Seconds!,0,7,0,6,2,1,0.73,1.45,1.17,0,0,0,2,0,1,0,0.333333333,0,1,-1.45,0
1980,1/8/2007,System Of A Down Ringtones,1,5,System Of A Down Tones,5,0,0,"Hypnotize, Chop Suey, Aerials, More",0,5,Tones to Your Phone in 30 Seconds!,0,7,0,22,6,1,0.75,4.5,1.77,1,1,14.6,2,0,0.8,0,0.272727273,0.166666667,0,10.1,1
2324,1/8/2007,theme song ringtone,0,3,TV Theme Ringtones,3,0,0,Get {KeyWord: Your Favorite TV Ringtones},0,6,Tones to Your Phone in 30 Seconds!,0,7,0,130,19,1,0.72,13.73,2.25,1,1,14.6,0,1,0.333333333,0,0.146153846,0.052631579,0,0.87,1
2627,1/8/2007,hawaiian music ringtones,1,3,{KeyWord: Complimentary Ringtones},3,0,0,Download Now - Limited Time Offer.,1,6,Tones to Your Phone in 30 Seconds!,0,7,0,3,2,1,0.7,1.4,2.5,0,0,0,0,0,0,0,0.666666667,0,0,-1.4,0
3039,1/8/2007,ringtones panic at the disco,1,5,Panic! Ringtones,2,0,0,I Write Sins Not Tragedies Ringtone,0,6,Tones to Your Phone in 30 Seconds,0,7,0,21,5,1,0.55,2.73,1.07,0,0,0,0,1,0.2,0,0.238095238,0,0,-2.73,0
3360,1/8/2007,ringtones cascada,1,2,Get Cascada Ringtones,3,0,1,Get Everytime We Touch Ring Tone,0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,9,1,1,0.88,0.88,3.35,0,0,0,0,0,1,0,0.111111111,0,0,-0.88,0
8288,1/8/2007,Kid Rock Ringtones,1,3,Get Kid Rock Ringtones,4,0,0,"Picture, Cowboy, Bawitdaba & More.",0,5,Tones in 30 Seconds - It's Da Bomb!,0,8,0,27,5,1,0.8,3.99,1.05,0,0,0,1,0,1,0,0.185185185,0,1,-3.99,0
9409,1/8/2007,Gospel Ringtones,1,2,{KeyWord: Inspirational Ringtones},3,0,0,The Newest Christian Ringtone Club,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,159,16,1,0.85,13.67,2.83,0,0,0,3,2,0,0,0.100628931,0,0,-13.67,0
9708,1/8/2007,mosquito ring tone,0,3,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,239,23,1,0.77,17.76,4.62,0,0,0,0,2,0.333333333,0,0.09623431,0,1,-17.76,0
9710,1/8/2007,mosquito ringer,0,2,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,20,4,1,0.72,2.87,1.3,0,0,0,0,1,0.5,0,0.2,0,1,-2.87,0
9722,1/8/2007,ultrasonic ringtone,0,2,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Ultrasonic Mosquito Ringer Is Hot!,0,5,0,50,6,1,0.6,3.59,1.14,0,0,0,0,1,0.5,0,0.12,0,1,-3.59,0
9724,1/8/2007,ringtones adults can't hear,1,4,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,The one you are looking for.,0,6,0,6,1,1,0.4,0.4,1,0,0,0,0,0,0,0.75,0.166666667,0,1,-0.4,0
9728,1/8/2007,ringtone adults can't hear,0,4,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,21,5,1,0.4,2,1,0,0,0,0,0,0.25,0.75,0.238095238,0,1,-2,0
9756,1/8/2007,family guy ringtones,1,3,Get Family Guy Ringtones,4,0,0,Your Favorite Family Guy Ringtones,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,73,13,1,0.49,6.34,1.04,0,0,0,0,2,1,1,0.178082192,0,1,-6.34,0
9788,1/8/2007,ctu ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,201,33,1,0.76,25.03,1.67,0,0,0,4,2,0.5,0.5,0.164179104,0,0,-25.03,0
9789,1/8/2007,24 ringtone,0,2,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,34,2,1,0.55,1.09,1.85,0,0,0,4,2,0.5,0,0.058823529,0,0,-1.09,0
9792,1/8/2007,24 ring tones,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,53,14,1,0.53,7.41,1.03,2,1,27.4,3,1,0.333333333,0,0.264150943,0.142857143,0,19.99,1
9798,1/8/2007,24 ringer,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,13,4,1,0.64,2.55,1.3,0,0,0,0,1,0.5,0,0.307692308,0,0,-2.55,0
9800,1/8/2007,ctu ringer,0,2,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,8,0,0,0,0,1.6,0,0,0,0,0,0.5,0.5,0,,0,0,0
9801,1/8/2007,24 ringers,0,2,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,3,1,1,0.83,0.83,4.75,0,0,0,0,0,0.5,0,0.333333333,0,0,-0.83,0
9802,1/8/2007,fox 24 ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,9,1,1,0.77,0.77,2.75,0,0,0,0,0,0.333333333,0,0.111111111,0,0,-0.77,0
9807,1/8/2007,ctu ringtone for,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,12,2,1,0.8,1.59,2.65,0,0,0,0,0,0.333333333,0.333333333,0.166666667,0,0,-1.59,0
9809,1/8/2007,fox 24 ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,17,7,1,0.63,4.39,1.19,0,0,0,0,0,0.666666667,0,0.411764706,0,0,-4.39,0
9810,1/8/2007,24 theme ringtone,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,4,0,0,0,0,2,0,0,0,0,1,0.333333333,0,0,,0,0,0
9814,1/8/2007,24 phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,34,6,1,0.72,4.32,1.1,0,0,0,0,1,0.333333333,0,0.176470588,0,0,-4.32,0
9815,1/8/2007,24 tv show ringtone,0,4,24 CTU Ringtones,3,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,8,1,1,0.85,0.85,2.2,0,0,0,0,0,0.25,0.25,0.125,0,0,-0.85,0
9823,1/8/2007,ringtones from 24,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,26,6,1,0.7,4.19,1.38,0,0,0,0,0,0.666666667,0,0.230769231,0,0,-4.19,0
9825,1/8/2007,ringtones ctu,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,40,4,1,0.55,2.21,1.36,2,1,27.4,2,1,1,0.5,0.1,0.5,0,25.19,1
9826,1/8/2007,download 24 ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,12,3,1,0.79,2.37,1.7,0,0,0,0,1,0.333333333,0,0.25,0,0,-2.37,0
9829,1/8/2007,ctu phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,28,1,1,0.66,0.66,1.26,0,0,0,0,1,0.333333333,0.333333333,0.035714286,0,0,-0.66,0
9833,1/8/2007,24 tv show ringtones,1,4,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,13,5,1,0.64,3.2,1,0,0,0,0,2,0.5,0,0.384615385,0,0,-3.2,0
9838,1/8/2007,ringtones for 24,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,18,0,0,0,0,5.75,0,0,0,0,0,0.666666667,0,0,,0,0,0
9839,1/8/2007,ringtones 24,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,511,86,1,0.69,59.76,2.01,9,1,123.2,2,2,1,0,0.168297456,0.104651163,0,63.44,1
9848,1/8/2007,24 ringtone verizon,0,3,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,11,2,1,0.83,1.65,2.78,0,0,0,0,0,0.333333333,0,0.181818182,0,0,-1.65,0
9850,1/8/2007,ringtone for 24,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,13,2,1,0.85,1.69,3.7,0,0,0,0,0,0.333333333,0,0.153846154,0,0,-1.69,0
9853,1/8/2007,24 telephone ringtone,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,15,5,1,0.77,3.83,2.27,0,0,0,0,0,0.333333333,0,0.333333333,0,0,-3.83,0
9860,1/8/2007,24 ctu ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,46,6,1,0.69,4.14,1.03,1,1,14.6,0,1,1,0.333333333,0.130434783,0.166666667,0,10.46,1
1591,1/9/2007,buckcherry ringtones,1,2,Get Buckcherry Ringtones,3,0,1,Get Buckcherry Ring Tones Now,1,5,Tones to Your Phone in 30 Seconds!,0,7,0,19,2,1,0.76,1.51,1.85,0,0,0,0,1,1,0.5,0.105263158,0,0,-1.51,0
1600,1/9/2007,Three 6 Mafia Ringtones,1,4,Three 6 Mafia Tones,4,1,0,"Poppin My Collar, Stay Fly & More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,17,3,1,0.78,2.35,1.3,0,0,0,0,0,0.75,0,0.176470588,0,1,-2.35,0
1683,1/9/2007,Carrie Underwood Ringtones,1,3,Carrie Underwood Tones,3,0,1,"Jesus, Take The Wheel & Many More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,26,7,1,0.79,5.5,2,0,0,0,0,1,0.666666667,0,0.269230769,0,1,-5.5,0
1689,1/9/2007,def leppard ringtones,1,3,Def Leppard Ringtones,3,0,1,Pour Some Sugar On Me and Many More,0,8,Tones to Your Phone in 30 Seconds!,0,7,0,14,1,1,0.79,0.79,1.03,0,0,0,2,0,1,0,0.071428571,0,1,-0.79,0
1980,1/9/2007,System Of A Down Ringtones,1,5,System Of A Down Tones,5,0,0,"Hypnotize, Chop Suey, Aerials, More",0,5,Tones to Your Phone in 30 Seconds!,0,7,0,3,0,0,0,0,1.75,0,0,0,2,0,0.8,0,0,,0,0,0
2324,1/9/2007,theme song ringtone,0,3,TV Theme Ringtones,3,0,0,Get {KeyWord: Your Favorite TV Ringtones},0,6,Tones to Your Phone in 30 Seconds!,0,7,0,180,8,1,0.74,5.92,2.16,0,0,0,0,1,0.333333333,0,0.044444444,0,0,-5.92,0
2627,1/9/2007,hawaiian music ringtones,1,3,{KeyWord: Complimentary Ringtones},3,0,0,The Deal Everybody is Talking About,0,6,Tones to Your Phone in 30 Seconds!,0,7,0,11,3,1,0.67,2.02,1.4,1,1,12.15,0,0,0,0,0.272727273,0.333333333,0,10.13,1
3039,1/9/2007,ringtones panic at the disco,1,5,Panic! Ringtones,2,0,0,I Write Sins Not Tragedies Ringtone,0,6,Tones to Your Phone in 30 Seconds,0,7,0,10,0,0,0,0,1.1,0,0,0,0,1,0.2,0,0,,0,0,0
3360,1/9/2007,ringtones cascada,1,2,Get Cascada Ringtones,3,0,1,Get Everytime We Touch Ring Tone,0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,33,1,1,0.88,0.88,3.77,1,1,12.15,0,0,1,0,0.03030303,1,0,11.27,1
8288,1/9/2007,Kid Rock Ringtones,1,3,Get Kid Rock Ringtones,4,0,0,"Picture, Cowboy, Bawitdaba & More.",0,5,Tones in 30 Seconds - It's Da Bomb!,0,8,0,21,4,1,0.76,3.04,1,2,1,28.3,1,0,1,0,0.19047619,0.5,1,25.26,1
9409,1/9/2007,Gospel Ringtones,1,2,{KeyWord: Inspirational Ringtones},3,0,0,The Newest Christian Ringtone Club,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,122,8,1,0.81,6.5,3.16,1,1,12.15,3,2,0,0,0.06557377,0.125,0,5.65,1
9708,1/9/2007,mosquito ring tone,0,3,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,327,29,1,0.8,23.08,4.67,0,0,0,0,2,0.333333333,0,0.088685015,0,1,-23.08,0
9710,1/9/2007,mosquito ringer,0,2,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,35,7,1,0.72,5.05,1,0,0,0,0,1,0.5,0,0.2,0,1,-5.05,0
9722,1/9/2007,ultrasonic ringtone,0,2,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,44,4,1,0.5,1.98,1.03,1,1,14.6,0,1,0.5,0,0.090909091,0.25,1,12.62,1
9724,1/9/2007,ringtones adults can't hear,1,4,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,14,2,1,0.4,0.8,3.13,0,0,0,0,0,0,0.75,0.142857143,0,1,-0.8,0
9728,1/9/2007,ringtone adults can't hear,0,4,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Ultrasonic Mosquito Ringer Is Hot!,0,5,0,51,5,1,0.4,2,1,0,0,0,0,0,0.25,0.75,0.098039216,0,1,-2,0
9756,1/9/2007,family guy ringtones,1,3,Get Family Guy Ringtones,4,0,0,Your Favorite Family Guy Ringtones,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,86,16,1,0.52,8.26,1.04,0,0,0,0,2,1,1,0.186046512,0,1,-8.26,0
9788,1/9/2007,ctu ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,239,34,1,0.68,23.02,1.33,2,1,23.7,4,2,0.5,0.5,0.142259414,0.058823529,0,0.68,1
9789,1/9/2007,24 ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,30,5,1,0.58,2.91,1.45,0,0,0,4,2,0.5,0,0.166666667,0,0,-2.91,0
9792,1/9/2007,24 ring tones,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,62,18,1,0.49,8.87,1.36,2,1,24.6,3,1,0.333333333,0,0.290322581,0.111111111,0,15.73,1
9798,1/9/2007,24 ringer,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,18,5,1,0.71,3.55,2.03,1,1,13.7,0,1,0.5,0,0.277777778,0.2,0,10.15,1
9800,1/9/2007,ctu ringer,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,12,2,1,0.65,1.3,1.58,0,0,0,0,0,0.5,0.5,0.166666667,0,0,-1.3,0
