acctnum,gender,state,zip,zip3,first,last,book,nonbook,total,purch,child,youth,cook,do_it,refernce,art,geog,buyer
25826,F,NY,11803,118,1,1,15,169,184,1,1,0,0,0,0,0,0,0.00
25827,F,NJ,8110,81,9,1,29,83,112,2,1,0,0,0,0,0,1,0.00
25828,F,NY,10606,106,67,27,83,299,382,7,2,1,1,0,0,1,2,0.00
25829,F,NY,14424,144,23,9,57,165,222,5,1,0,2,0,2,0,0,0.00
25830,M,PA,19115,191,13,13,15,206,221,1,0,0,0,0,1,0,0,0.00
25831,F,VT,5482,54,15,15,15,243,258,1,1,0,0,0,0,0,0,0.00
25832,M,NJ,7626,76,15,9,29,23,52,2,0,0,1,0,0,0,1,0.00
25833,F,NY,11777,117,45,13,104,261,365,9,1,2,1,0,1,1,3,0.00
25834,M,NY,11360,113,31,17,71,66,137,6,1,0,2,0,0,0,3,0.00
25835,M,NY,12303,123,47,11,92,132,224,8,1,1,3,0,1,0,2,0.00
25836,M,NJ,8740,87,17,15,26,54,80,2,1,0,0,1,0,0,0,0.00
25837,M,PA,19382,193,19,13,25,113,138,2,1,0,1,0,0,0,0,1.00
25838,F,MA,1440,14,9,7,29,224,253,2,0,0,0,1,0,0,1,0.00
25839,F,PA,17349,173,1,1,15,162,177,1,0,0,0,0,0,0,1,0.00
25840,F,DE,19713,197,11,11,15,229,244,1,1,0,0,0,0,0,0,0.00
25841,M,DE,19808,198,33,9,76,110,186,6,0,0,2,1,0,2,1,0.00
25842,F,NY,10705,107,23,23,15,1,16,1,0,0,1,0,0,0,0,0.00
25843,F,PA,15642,156,3,3,15,287,302,1,1,0,0,0,0,0,0,0.00
25844,M,PA,19004,190,9,9,15,199,214,1,0,0,0,0,1,0,0,0.00
25845,F,NY,10549,105,19,3,73,153,226,7,2,1,3,0,0,1,0,0.00
25846,F,DE,19963,199,13,13,15,240,255,1,1,0,0,0,0,0,0,0.00
25847,M,CT,6443,64,69,11,109,271,380,10,5,0,2,2,0,1,0,0.00
25848,M,PA,19474,194,21,11,50,138,188,4,0,0,2,1,0,0,1,0.00
25849,F,PA,18360,183,3,3,15,65,80,1,1,0,0,0,0,0,0,0.00
25850,M,PA,19118,191,31,23,25,260,285,2,0,0,2,0,0,0,0,0.00
25851,M,PA,19114,191,23,5,41,227,268,3,0,0,0,1,1,0,1,1.00
25852,F,NY,10543,105,5,5,15,103,118,1,0,0,0,0,1,0,0,0.00
25853,F,MD,20895,208,9,9,15,57,72,1,0,0,1,0,0,0,0,0.00
25854,F,PA,15221,152,15,11,25,211,236,2,0,1,1,0,0,0,0,0.00
25855,F,PA,18966,189,3,3,15,107,122,1,0,0,1,0,0,0,0,0.00
25856,F,PA,19014,190,17,9,28,122,150,2,0,0,1,0,0,1,0,1.00
25857,F,NY,11703,117,55,15,87,68,155,8,1,2,2,2,0,1,0,0.00
25858,M,NY,10956,109,29,25,25,123,148,2,0,0,2,0,0,0,0,0.00
25859,F,NY,14150,141,3,3,15,159,174,1,1,0,0,0,0,0,0,0.00
25860,F,CT,6040,60,13,7,26,185,211,2,0,0,1,1,0,0,0,0.00
25861,F,MD,21133,211,17,11,26,265,291,2,0,0,1,1,0,0,0,0.00
25862,F,NY,10980,109,25,1,118,269,387,10,4,0,3,1,1,0,1,0.00
25863,F,NY,11377,113,23,23,15,28,43,1,0,0,0,0,1,0,0,0.00
25864,F,NY,11520,115,15,15,15,141,156,1,0,1,0,0,0,0,0,0.00
25865,F,NJ,8882,88,5,5,15,53,68,1,1,0,0,0,0,0,0,0.00
25866,F,MD,20854,208,3,3,15,176,191,1,0,0,0,1,0,0,0,0.00
25867,F,CT,6784,67,15,15,15,295,310,1,0,0,0,1,0,0,0,0.00
25868,F,NY,11691,116,29,29,15,187,202,1,0,0,0,0,0,1,0,0.00
25869,F,MD,21117,211,19,11,23,17,40,2,2,0,0,0,0,0,0,0.00
25870,M,PA,18042,180,23,9,55,271,326,5,1,1,0,2,1,0,0,0.00
25871,F,ME,4090,40,27,15,54,237,291,5,1,2,1,0,1,0,0,0.00
25872,M,PA,15146,151,29,23,29,119,148,2,0,1,0,0,0,0,1,0.00
25873,M,CT,6489,64,13,7,29,272,301,2,1,0,0,0,0,0,1,0.00
25874,F,NJ,8057,80,13,5,33,244,277,3,1,1,1,0,0,0,0,0.00
25875,F,MA,1453,14,31,31,15,186,201,1,1,0,0,0,0,0,0,0.00
25876,F,MA,1960,19,3,3,15,79,94,1,1,0,0,0,0,0,0,0.00
25877,F,NY,10583,105,13,9,25,169,194,2,1,0,1,0,0,0,0,0.00
25878,M,NJ,8850,88,57,3,125,45,170,11,2,0,2,3,1,2,1,0.00
25879,F,NJ,7054,70,23,23,15,74,89,1,0,0,0,1,0,0,0,0.00
25880,F,CT,6779,67,69,9,148,260,408,12,1,1,1,1,1,3,4,1.00
25881,M,NJ,8560,85,13,9,28,106,134,2,1,0,0,0,0,1,0,0.00
25882,M,NJ,7607,76,43,15,110,185,295,10,4,1,2,1,2,0,0,0.00
25883,F,PA,19029,190,27,27,15,73,88,1,0,0,0,0,0,1,0,0.00
25884,F,DE,19713,197,35,35,15,124,139,1,0,0,1,0,0,0,0,0.00
25885,F,NY,11235,112,21,13,23,225,248,2,2,0,0,0,0,0,0,0.00
25886,F,NY,10968,109,35,31,29,70,99,2,0,0,1,0,0,0,1,0.00
25887,F,NY,11414,114,15,13,25,118,143,2,0,1,1,0,0,0,0,0.00
25888,M,NY,10516,105,39,11,73,109,182,6,1,0,2,0,1,0,2,0.00
25889,F,NJ,8021,80,11,11,15,182,197,1,0,0,0,0,0,1,0,0.00
25890,F,NY,11365,113,49,1,141,335,476,12,2,0,4,1,1,0,4,1.00
25891,F,NY,12205,122,41,3,105,221,326,8,0,0,0,3,0,4,1,1.00
25892,F,PA,15227,152,5,5,15,207,222,1,0,1,0,0,0,0,0,0.00
25893,F,NY,10522,105,37,11,60,183,243,5,1,0,1,0,0,1,2,0.00
25894,M,NY,11554,115,59,5,138,135,273,12,3,1,4,1,2,1,0,1.00
25895,F,PA,17601,176,3,3,15,269,284,1,1,0,0,0,0,0,0,0.00
25896,M,NJ,8005,80,23,23,15,205,220,1,0,0,1,0,0,0,0,0.00
25897,M,NY,11757,117,65,11,106,106,212,10,3,3,1,0,2,0,1,0.00
25898,F,PA,18974,189,33,33,15,65,80,1,0,0,1,0,0,0,0,0.00
25899,F,PA,19064,190,23,11,32,200,232,3,1,2,0,0,0,0,0,0.00
25900,F,NY,11590,115,5,1,26,285,311,2,0,0,1,1,0,0,0,0.00
25901,M,NY,11572,115,31,11,44,257,301,4,1,1,1,1,0,0,0,0.00
25902,F,NY,10011,100,29,21,29,123,152,2,0,0,0,0,1,0,1,0.00
25903,M,NJ,7016,70,21,7,36,16,52,3,1,0,1,1,0,0,0,0.00
25904,M,NJ,8757,87,27,1,91,209,300,8,3,1,1,0,0,3,0,1.00
25905,F,NJ,8801,88,41,13,89,297,386,8,2,1,0,1,1,3,0,0.00
25906,F,PA,19610,196,15,11,28,162,190,2,0,0,0,0,1,1,0,0.00
25907,F,NJ,7076,70,9,3,25,72,97,2,0,0,2,0,0,0,0,0.00
25908,M,NY,11373,113,23,23,15,181,196,1,0,0,1,0,0,0,0,0.00
25909,M,NY,11725,117,75,23,137,310,447,12,1,0,5,3,0,1,2,0.00
25910,F,PA,16801,168,37,13,101,292,393,9,2,1,3,0,0,1,2,0.00
25911,F,PA,17321,173,3,3,15,253,268,1,0,0,0,0,0,0,1,0.00
25912,F,NJ,7666,76,23,15,25,24,49,2,1,0,1,0,0,0,0,0.00
25913,F,NY,10918,109,55,31,111,164,275,10,2,4,1,1,1,0,1,0.00
25914,F,NY,11023,110,11,11,15,264,279,1,0,0,0,0,0,1,0,0.00
25915,F,NJ,8010,80,11,7,29,193,222,2,0,0,1,0,0,0,1,0.00
25916,F,CT,6360,63,17,9,27,45,72,2,1,0,0,0,1,0,0,0.00
25917,F,NJ,8512,85,5,5,15,94,109,1,0,0,1,0,0,0,0,0.00
25918,F,NH,3301,33,9,3,29,56,85,2,0,0,0,0,1,0,1,0.00
25919,F,NJ,8002,80,1,1,15,253,268,1,0,0,1,0,0,0,0,0.00
25920,M,PA,17601,176,49,13,134,137,271,12,2,1,3,4,1,0,1,0.00
25921,F,NY,11365,113,29,15,38,200,238,3,0,0,1,0,0,1,1,0.00
25922,F,MD,21045,210,13,13,15,186,201,1,0,0,0,0,0,1,0,1.00
25923,F,NY,10037,100,35,31,24,100,124,2,1,1,0,0,0,0,0,0.00
25924,M,NY,10467,104,69,13,124,253,377,11,2,2,2,0,1,0,4,0.00
25925,M,NY,14701,147,81,35,89,146,235,8,0,3,4,1,0,0,0,0.00
25926,F,NJ,8081,80,15,15,15,222,237,1,0,0,1,0,0,0,0,0.00
25927,F,MD,21206,212,7,5,23,266,289,2,2,0,0,0,0,0,0,1.00
25928,F,MD,20854,208,67,15,120,207,327,11,2,3,4,0,1,0,1,0.00
25929,F,NJ,7753,77,35,35,15,193,208,1,0,0,1,0,0,0,0,0.00
25930,M,CT,6468,64,53,5,105,83,188,9,1,1,1,1,1,3,1,1.00
25931,F,PA,15601,156,33,29,25,102,127,2,0,1,1,0,0,0,0,0.00
25932,F,NJ,8759,87,11,11,15,147,162,1,0,0,0,1,0,0,0,0.00
25933,F,NJ,7046,70,9,3,24,152,176,2,0,2,0,0,0,0,0,0.00
25934,F,NJ,8742,87,13,9,25,28,53,2,1,0,1,0,0,0,0,0.00
25935,M,PA,19320,193,43,25,59,104,163,5,2,0,0,2,0,0,1,0.00
25936,F,NJ,8067,80,15,7,28,210,238,2,0,1,0,0,0,1,0,1.00
25937,M,NY,10022,100,11,5,29,129,158,2,0,0,1,0,0,0,1,1.00
25938,F,PA,19008,190,39,11,106,67,173,8,0,0,0,1,2,1,4,1.00
25939,F,PA,18067,180,29,7,84,171,255,7,1,1,0,1,0,2,2,0.00
25940,M,MA,2081,20,41,1,130,251,381,10,0,0,0,3,3,2,2,1.00
25941,M,DE,19703,197,3,1,24,77,101,2,1,1,0,0,0,0,0,0.00
25942,F,NY,11520,115,7,7,15,71,86,1,0,0,1,0,0,0,0,0.00
25943,F,MA,1821,18,19,13,25,293,318,2,0,1,1,0,0,0,0,0.00
25944,F,DE,19958,199,11,3,25,135,160,2,0,0,2,0,0,0,0,0.00
25945,M,NY,11433,114,9,1,25,258,283,2,0,1,1,0,0,0,0,0.00
25946,F,NY,11375,113,17,9,29,262,291,2,0,1,0,0,0,0,1,0.00
25947,F,NY,11010,110,25,25,15,220,235,1,0,1,0,0,0,0,0,0.00
25948,F,NY,12996,129,15,15,15,193,208,1,0,0,0,0,0,0,1,0.00
25949,F,MD,20814,208,13,13,15,246,261,1,1,0,0,0,0,0,0,0.00
25950,F,NY,10302,103,31,5,71,75,146,6,1,0,2,0,0,0,3,0.00
25951,M,CT,6430,64,17,11,29,262,291,2,0,0,1,0,0,0,1,0.00
25952,F,NY,14622,146,35,13,43,161,204,4,2,0,2,0,0,0,0,0.00
25953,M,NY,11234,112,17,3,33,59,92,3,1,0,2,0,0,0,0,0.00
25954,F,NY,11004,110,21,21,15,262,277,1,0,1,0,0,0,0,0,0.00
25955,F,DE,19901,199,5,5,15,180,195,1,0,0,0,0,1,0,0,0.00
25956,M,PA,17212,172,61,15,123,129,252,11,0,2,5,0,3,0,1,0.00
25957,F,MA,2148,21,49,13,97,165,262,9,3,0,3,1,1,1,0,0.00
25958,F,MD,21222,212,53,9,130,256,386,11,4,0,2,1,1,1,2,0.00
25959,M,NJ,8851,88,9,9,15,53,68,1,0,0,0,0,0,0,1,0.00
25960,F,NH,3446,34,5,5,15,28,43,1,1,0,0,0,0,0,0,0.00
25961,F,PA,19382,193,31,3,101,282,383,9,3,0,2,1,1,1,1,1.00
25962,F,NY,10304,103,9,5,28,293,321,2,0,0,0,1,0,1,0,0.00
25963,F,NY,13215,132,25,1,71,228,299,7,3,1,2,1,0,0,0,0.00
25964,F,CT,6878,68,1,1,15,115,130,1,0,0,0,0,0,0,1,0.00
25965,F,PA,19382,193,13,13,15,115,130,1,0,0,0,1,0,0,0,0.00
25966,M,NY,11746,117,55,21,135,49,184,12,2,1,2,3,1,1,2,0.00
25967,F,MA,2025,20,3,3,15,117,132,1,1,0,0,0,0,0,0,0.00
25968,F,NJ,8003,80,29,13,50,164,214,5,3,1,1,0,0,0,0,0.00
25969,M,NY,14150,141,35,3,88,33,121,8,0,2,2,3,0,1,0,0.00
25970,M,PA,19128,191,51,19,66,149,215,6,1,1,2,1,0,1,0,0.00
25971,F,NJ,7006,70,75,31,109,93,202,10,3,1,3,0,0,3,0,0.00
25972,M,NY,10583,105,29,21,25,7,32,2,0,0,2,0,0,0,0,0.00
25973,F,MD,21204,212,23,15,27,64,91,2,0,1,0,0,1,0,0,0.00
25974,M,PA,19064,190,29,25,25,127,152,2,1,0,1,0,0,0,0,0.00
25975,F,NY,12524,125,57,11,116,157,273,10,3,0,4,0,1,0,2,0.00
25976,F,NY,13440,134,1,1,15,113,128,1,0,0,1,0,0,0,0,0.00
25977,F,MD,20879,208,7,3,27,213,240,2,1,0,0,0,1,0,0,0.00
25978,F,NY,11710,117,7,7,15,213,228,1,0,0,1,0,0,0,0,0.00
25979,F,CT,6231,62,13,13,15,108,123,1,0,0,0,0,0,0,1,1.00
25980,F,PA,15221,152,31,31,15,202,217,1,0,0,0,0,0,0,1,0.00
25981,M,NY,10461,104,41,17,53,167,220,4,0,0,0,1,0,2,1,0.00
25982,F,NY,11783,117,9,9,15,167,182,1,0,0,0,0,0,0,1,1.00
25983,M,PA,17313,173,25,25,15,115,130,1,0,0,0,0,1,0,0,0.00
25984,M,NJ,7481,74,17,11,25,125,150,2,1,0,1,0,0,0,0,0.00
25985,F,NY,11434,114,15,15,15,269,284,1,1,0,0,0,0,0,0,0.00
25986,F,NY,10314,103,11,11,15,85,100,1,0,0,0,0,0,1,0,0.00
25987,F,NJ,8618,86,61,3,109,296,405,11,4,3,2,1,1,0,0,0.00
25988,F,PA,18212,182,49,11,98,300,398,8,1,1,0,0,1,2,3,1.00
25989,F,DC,20017,200,9,1,28,143,171,2,0,0,1,0,0,1,0,0.00
25990,M,NY,11563,115,33,7,75,73,148,7,2,2,2,0,0,0,1,0.00
25991,M,CT,6850,68,35,11,58,160,218,5,1,0,2,1,0,0,1,0.00
25992,F,PA,19111,191,31,31,15,63,78,1,0,0,1,0,0,0,0,0.00
25993,M,NJ,7657,76,21,5,54,257,311,5,3,0,1,0,0,1,0,0.00
25994,M,MD,21157,211,39,19,44,123,167,4,1,0,1,1,0,0,1,0.00
25995,M,NY,11570,115,27,9,67,183,250,6,4,0,1,1,0,0,0,0.00
25996,F,NY,10010,100,11,5,27,271,298,2,0,0,1,0,1,0,0,0.00
25997,F,PA,19047,190,21,21,15,170,185,1,0,1,0,0,0,0,0,0.00
25998,F,MD,21220,212,9,7,28,174,202,2,0,0,1,0,0,1,0,0.00
25999,F,NJ,8028,80,15,15,15,287,302,1,0,0,0,0,1,0,0,0.00
26000,M,PA,19341,193,75,23,135,60,195,12,1,1,3,4,1,0,2,0.00
26001,F,PA,19116,191,21,15,29,63,92,2,1,0,0,0,0,0,1,0.00
26002,F,NJ,8080,80,15,15,15,161,176,1,0,0,0,1,0,0,0,0.00
26003,F,DE,19803,198,53,7,117,157,274,10,2,0,5,0,0,1,2,0.00
26004,F,MA,2062,20,3,3,15,1,16,1,0,0,1,0,0,0,0,0.00
26005,M,MA,1720,17,65,9,111,166,277,10,1,2,2,2,0,0,3,0.00
26006,M,PA,17701,177,39,13,124,152,276,11,1,2,3,2,0,1,2,0.00
26007,M,NY,10901,109,27,27,15,114,129,1,0,0,0,0,0,1,0,0.00
26008,F,NJ,7748,77,15,11,24,116,140,2,1,1,0,0,0,0,0,0.00
26009,M,NY,10804,108,69,9,115,222,337,10,3,0,1,2,1,2,1,0.00
26010,F,NJ,8822,88,11,11,15,234,249,1,1,0,0,0,0,0,0,0.00
26011,M,NY,11743,117,5,5,15,67,82,1,0,0,0,0,0,1,0,0.00
26012,F,PA,19428,194,5,5,15,66,81,1,0,1,0,0,0,0,0,0.00
26013,F,NJ,8003,80,27,19,29,85,114,2,0,0,0,1,0,0,1,0.00
26014,F,DC,20003,200,11,5,29,134,163,2,0,0,0,1,0,0,1,0.00
26015,F,NY,13057,130,19,9,55,108,163,5,2,0,2,0,1,0,0,0.00
26016,M,CT,6902,69,79,7,131,321,452,12,3,2,1,3,1,1,1,0.00
26017,M,NJ,7090,70,39,13,129,253,382,11,1,0,5,3,0,0,2,0.00
26018,F,PA,19063,190,51,19,90,312,402,8,3,0,2,0,1,1,1,0.00
26019,F,NJ,7310,73,17,5,37,106,143,3,0,1,0,0,0,1,1,1.00
26020,M,NY,11772,117,39,29,43,227,270,4,1,1,0,2,0,0,0,0.00
26021,F,NJ,7675,76,35,31,29,151,180,2,1,0,0,0,0,0,1,0.00
26022,F,MD,21228,212,17,15,29,280,309,2,0,0,0,0,0,1,1,0.00
26023,F,NY,10463,104,17,9,38,9,47,3,0,0,1,1,0,1,0,0.00
26024,F,NY,11701,117,7,3,27,186,213,2,1,0,0,0,1,0,0,0.00
26025,F,NJ,7403,74,23,15,29,73,102,2,0,0,1,0,0,0,1,0.00
26026,M,MD,21157,211,27,15,37,202,239,3,0,0,1,1,1,0,0,0.00
26027,M,PA,18951,189,19,15,27,166,193,2,0,1,0,0,1,0,0,0.00
26028,F,PA,15668,156,1,1,15,236,251,1,0,0,0,0,0,1,0,0.00
26029,F,NJ,7840,78,19,3,38,95,133,3,0,0,1,0,0,2,0,1.00
26030,F,NY,11220,112,15,15,15,223,238,1,0,0,1,0,0,0,0,0.00
26031,F,MA,1940,19,31,29,25,211,236,2,1,0,1,0,0,0,0,0.00
26032,F,NY,13640,136,15,13,27,171,198,2,0,0,0,1,1,0,0,0.00
26033,F,NJ,8004,80,35,11,118,299,417,11,6,1,2,0,0,1,1,0.00
26034,M,MA,1905,19,55,3,110,210,320,10,2,1,2,2,0,0,3,0.00
26035,F,VT,5761,57,57,9,125,236,361,11,4,1,2,1,1,1,1,1.00
26036,M,NY,10528,105,15,3,61,178,239,5,0,0,1,2,1,1,0,1.00
26037,F,PA,19003,190,19,11,23,68,91,2,2,0,0,0,0,0,0,0.00
26038,F,NY,14226,142,7,7,15,182,197,1,0,0,0,0,0,0,1,0.00
26039,M,PA,15902,159,53,21,106,127,233,9,2,0,4,0,0,2,1,0.00
26040,F,RI,2809,28,15,15,15,95,110,1,0,0,0,0,0,0,1,0.00
26041,F,NJ,7452,74,1,1,15,121,136,1,1,0,0,0,0,0,0,0.00
26042,F,NJ,7087,70,17,9,27,80,107,2,0,0,1,0,1,0,0,0.00
26043,F,NY,12302,123,1,1,15,268,283,1,0,0,1,0,0,0,0,1.00
26044,F,PA,19610,196,9,9,15,119,134,1,1,0,0,0,0,0,0,0.00
26045,F,NJ,8060,80,15,15,15,204,219,1,0,0,0,1,0,0,0,0.00
26046,M,NJ,8831,88,49,1,114,164,278,11,5,3,1,1,1,0,0,0.00
26047,F,MA,2172,21,9,9,15,164,179,1,0,0,0,0,0,1,0,0.00
26048,F,NY,10016,100,13,13,15,32,47,1,0,0,1,0,0,0,0,0.00
26049,M,NJ,7712,77,31,9,74,305,379,7,3,1,2,0,0,0,1,0.00
26050,F,NJ,7446,74,5,5,15,137,152,1,0,0,0,0,0,0,1,0.00
26051,F,NY,10605,106,51,17,72,330,402,7,3,1,2,0,1,0,0,0.00
26052,F,NY,10016,100,45,31,33,209,242,3,1,0,2,0,0,0,0,0.00
26053,F,NJ,7047,70,33,1,84,253,337,7,1,0,4,0,1,0,1,0.00
26054,F,PA,19126,191,33,33,15,297,312,1,0,1,0,0,0,0,0,0.00
26055,M,NY,10603,106,13,11,29,88,117,2,0,0,0,0,0,1,1,0.00
26056,M,NJ,7739,77,13,13,15,128,143,1,0,0,0,0,0,1,0,0.00
26057,M,NY,12834,128,61,13,95,280,375,8,1,0,4,1,1,0,1,0.00
26058,F,PA,19380,193,7,3,25,178,203,2,0,0,2,0,0,0,0,0.00
26059,F,NY,10025,100,5,5,15,178,193,1,0,0,0,0,0,1,0,0.00
26060,F,NY,11050,110,29,13,78,212,290,7,1,1,1,1,1,2,0,0.00
26061,F,NY,11590,115,75,13,123,111,234,12,6,2,2,1,1,0,0,0.00
26062,M,PA,17053,170,23,23,15,157,172,1,0,0,0,0,0,0,1,0.00
26063,F,NY,11373,113,7,7,15,183,198,1,0,0,1,0,0,0,0,0.00
26064,F,NY,10025,100,19,19,15,241,256,1,0,0,0,0,0,0,1,0.00
26065,F,PA,16365,163,7,3,24,224,248,2,1,1,0,0,0,0,0,0.00
26066,M,CT,6460,64,9,9,15,28,43,1,0,0,0,0,1,0,0,0.00
26067,F,MA,2651,26,3,3,15,43,58,1,0,0,0,0,0,0,1,1.00
26068,F,MA,2038,20,9,9,15,55,70,1,0,0,1,0,0,0,0,0.00
26069,F,NY,14424,144,7,7,15,176,191,1,0,0,1,0,0,0,0,0.00
26070,M,CT,6093,60,7,3,29,173,202,2,0,0,1,0,0,0,1,0.00
26071,F,NJ,7047,70,19,13,29,259,288,2,0,0,0,0,0,1,1,1.00
26072,F,NJ,7508,75,23,15,27,258,285,2,0,1,0,0,1,0,0,0.00
26073,M,NJ,7974,79,19,13,28,103,131,2,0,0,0,0,1,1,0,1.00
26074,F,NY,11369,113,67,7,139,204,343,12,3,1,3,1,1,1,2,0.00
26075,F,MA,1030,10,19,15,26,251,277,2,0,0,1,1,0,0,0,0.00
26076,F,DE,19808,198,11,11,15,238,253,1,0,0,1,0,0,0,0,0.00
26077,F,NJ,8055,80,17,9,24,95,119,2,1,1,0,0,0,0,0,0.00
26078,M,NY,10463,104,67,7,134,294,428,11,1,1,1,1,1,2,4,1.00
26079,F,NY,13327,133,9,9,15,123,138,1,0,0,1,0,0,0,0,0.00
26080,F,MA,2081,20,9,7,25,253,278,2,0,0,2,0,0,0,0,0.00
26081,F,NJ,7076,70,19,5,77,129,206,7,3,1,1,0,0,1,1,0.00
26082,F,NY,14215,142,37,33,27,6,33,2,0,0,1,0,1,0,0,0.00
26083,F,NJ,7641,76,37,35,25,125,150,2,0,1,1,0,0,0,0,0.00
26084,F,PA,17538,175,41,15,105,73,178,9,2,0,1,1,1,1,3,1.00
26085,F,NJ,7083,70,9,7,23,127,150,2,2,0,0,0,0,0,0,0.00
26086,F,NY,12550,125,29,9,105,204,309,9,1,1,2,2,0,1,2,0.00
26087,F,NY,11209,112,13,13,15,149,164,1,0,1,0,0,0,0,0,0.00
26088,F,NY,11225,112,21,15,24,145,169,2,1,1,0,0,0,0,0,0.00
26089,F,NJ,8801,88,23,15,29,273,302,2,0,0,0,0,0,1,1,0.00
26090,M,NJ,8648,86,49,15,68,74,142,6,2,2,0,0,0,1,1,0.00
26091,M,NJ,8201,82,25,25,15,14,29,1,0,0,0,0,1,0,0,0.00
26092,M,PA,19015,190,81,13,143,208,351,12,0,2,1,3,2,2,2,0.00
26093,M,PA,19128,191,61,7,99,149,248,9,2,0,2,3,0,2,0,0.00
26094,F,NJ,8876,88,27,15,53,263,316,4,0,0,2,0,0,0,2,0.00
26095,F,NY,10950,109,31,27,26,283,309,2,0,0,1,1,0,0,0,0.00
26096,F,NJ,7054,70,35,15,78,195,273,7,1,1,1,1,1,2,0,0.00
26097,M,NY,11023,110,11,11,15,35,50,1,0,0,1,0,0,0,0,0.00
26098,M,NH,3032,30,29,5,84,70,154,7,0,0,2,2,2,1,0,0.00
26099,M,NY,11236,112,11,9,29,147,176,2,0,0,1,0,0,0,1,1.00
26100,F,NJ,8007,80,33,25,29,28,57,2,0,1,0,0,0,0,1,0.00
26101,F,DC,20003,200,9,9,15,37,52,1,1,0,0,0,0,0,0,0.00
26102,F,MD,21228,212,9,9,15,289,304,1,0,0,1,0,0,0,0,0.00
26103,M,NJ,8757,87,27,15,66,77,143,6,1,1,2,1,0,1,0,0.00
26104,M,NJ,7044,70,41,11,55,262,317,5,1,2,0,1,1,0,0,0.00
26105,M,MA,1030,10,45,21,49,71,120,4,0,0,2,1,0,1,0,0.00
26106,F,PA,15235,152,17,1,56,151,207,5,1,1,2,0,0,0,1,0.00
26107,F,RI,2889,28,13,13,15,8,23,1,0,0,0,0,0,0,1,0.00
26108,M,NY,11563,115,19,9,57,47,104,5,1,0,1,2,0,1,0,0.00
26109,F,CT,6902,69,37,1,106,255,361,9,1,1,0,3,1,2,1,0.00
26110,M,PA,19152,191,29,15,43,59,102,4,1,2,0,1,0,0,0,0.00
26111,F,NJ,7508,75,1,1,15,198,213,1,0,0,0,0,0,0,1,0.00
26112,M,PA,19454,194,41,35,25,291,316,2,0,0,2,0,0,0,0,0.00
26113,F,NJ,8210,82,11,5,27,211,238,2,0,0,1,0,1,0,0,0.00
26114,F,NY,11229,112,3,3,15,86,101,1,0,0,0,0,1,0,0,0.00
26115,M,CT,6043,60,53,9,89,164,253,8,3,0,2,1,0,1,1,0.00
26116,F,NY,11219,112,13,11,24,286,310,2,1,1,0,0,0,0,0,0.00
26117,F,PA,19120,191,11,9,28,185,213,2,0,1,0,0,0,1,0,1.00
26118,F,NY,10965,109,39,15,55,304,359,5,1,1,2,0,0,1,0,0.00
26119,F,PA,16602,166,11,11,15,138,153,1,0,0,0,0,0,0,1,0.00
26120,M,PA,19023,190,33,19,71,20,91,6,1,0,0,2,2,1,0,0.00
26121,M,NJ,7092,70,9,9,15,272,287,1,1,0,0,0,0,0,0,0.00
26122,F,PA,19007,190,15,15,15,11,26,1,1,0,0,0,0,0,0,0.00
26123,F,DE,19803,198,43,7,86,130,216,7,4,0,0,0,0,2,1,1.00
26124,M,NJ,7008,70,39,35,25,214,239,2,0,0,2,0,0,0,0,0.00
26125,F,NY,11372,113,13,1,71,222,293,6,1,2,0,0,1,1,1,1.00
26126,M,NJ,8735,87,59,13,135,154,289,11,0,1,4,1,0,1,4,1.00
26127,M,NY,14150,141,9,9,15,226,241,1,1,0,0,0,0,0,0,0.00
26128,F,PA,15146,151,15,13,29,242,271,2,1,0,0,0,0,0,1,0.00
26129,M,NJ,7010,70,71,9,132,53,185,11,1,1,1,4,1,1,2,0.00
26130,M,PA,15001,150,31,13,71,72,143,6,1,0,1,1,0,1,2,0.00
26131,F,NJ,7093,70,11,11,15,23,38,1,1,0,0,0,0,0,0,0.00
26132,F,PA,15236,152,19,5,40,6,46,3,0,1,0,0,1,1,0,0.00
26133,F,MA,1085,10,17,17,15,176,191,1,0,1,0,0,0,0,0,0.00
26134,F,NY,13690,136,25,25,15,46,61,1,1,0,0,0,0,0,0,0.00
26135,M,NJ,7407,74,41,15,76,90,166,7,4,1,1,1,0,0,0,0.00
26136,F,VT,5826,58,9,9,15,215,230,1,0,0,0,0,0,1,0,1.00
26137,F,NJ,8053,80,13,9,29,163,192,2,0,1,0,0,0,0,1,0.00
26138,M,MD,21228,212,33,33,15,188,203,1,0,0,0,0,1,0,0,0.00
26139,M,MD,20866,208,5,5,15,250,265,1,0,0,0,0,0,0,1,0.00
26140,F,PA,19006,190,31,31,15,18,33,1,0,0,1,0,0,0,0,0.00
26141,M,MD,21212,212,57,3,115,180,295,10,0,1,4,2,1,1,1,0.00
26142,F,MA,1854,18,19,19,15,228,243,1,1,0,0,0,0,0,0,0.00
26143,F,NY,12601,126,7,7,15,46,61,1,0,0,0,0,0,0,1,0.00
26144,M,NJ,7002,70,67,33,108,190,298,10,3,2,1,2,0,1,1,0.00
26145,F,PA,15601,156,15,13,28,233,261,2,0,0,1,0,0,1,0,0.00
26146,M,NY,14141,141,13,3,48,102,150,4,0,1,2,0,0,0,1,0.00
26147,M,PA,17846,178,43,11,62,151,213,6,2,0,3,1,0,0,0,1.00
